seed,time,offload_decision_count,offload_to_vehicle_count,offload_to_uav_count,offload_to_rsu_count,offload_to_cloud_count,offload_to_unknown_count,active_link_count,allocated_rb_total,allocated_rb_mean_per_active_link,cpu_progress_total,computing_task_count,uav_mean_speed,uav_mean_displacement
0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15907818196165813,1.0,23.0272991371149,2.3027299137115
0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.741499949062153,1.474149994906194
0,19.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0,19.37546846664239,1.9375468466642423
0,19.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3537617685151181,2.0,27.09183596973796,2.709183596973796
0,19.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2445023440500724,2.0,15.335469564952334,1.5335469564952309
0,19.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0,16.951639865080644,1.6951639865080488
0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2769021899653927,1.0,20.9548376454637,2.095483764546324
0,19.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,18.827014462872643,1.8827014462872786
0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0,19.642408523827275,1.9642408523826784
1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.668583337869574,0.0
1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.493850803282193,1.7493850803282207
1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.808364886010963,1.9808364886011227
1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.541795929433974,2.05417959294338
1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.728134626796574,2.472813462679673
1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.342671028843974,2.3342671028843998
1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.335149234329595,2.3335149234329777
1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.480187491455542,2.1480187491455673
1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.318673530355554,2.0318673530355524
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.58569674026419,2.658569674026431
1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.30262196069473,2.5302621960694665
1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.284112093520896,1.7284112093520925
1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.051125909264755,2.5051125909264744
1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89364362065783,1.7893643620657866
1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.417150767726895,1.8417150767726818
1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84556714755999,1.8845567147560098
1,1.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2685678748144389,0.0,22.35941917580231,2.235941917580236
1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.861217841835668,1.4861217841835699
1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.068162902156066,1.406816290215592
1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.454697316317663,2.445469731631753
1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8700592374186,1.6870059237418968
1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.410593830411083,1.4410593830410896
1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.07475783970546,1.8074757839705804
1,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.07747992675046,2.607747992675046
1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.632094051852352,2.463209405185265
1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.637506288095643,2.1637506288095363
1,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.378150153416211,1.3378150153416128
1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.953318511012075,1.695331851101244
1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.112439819919647,2.411243981991956
1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.12896888407962,2.2128968884079567
1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.70381751120198,1.7703817511201831
1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.285937165370271,1.5285937165370544
1,3.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,27.697500936574016,2.769750093657411
1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009323644686471483,0.0,15.521254442317476,1.5521254442317511
1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.121561398777274,2.5121561398777192
1,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.76037286684447,2.276037286684457
1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.69503384620121,2.569503384620115
1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0476128998366,1.704761289983658
1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.434127966115241,1.1434127966115242
1,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,50.0,0.5108478601045608,0.0,19.393617761989205,1.9393617761989161
1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.60444412046782,1.6604444120468056
1,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48610289266977,1.6486102892669605
1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.723050088373725,2.372305008837385
1,4.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,16.12928452215654,1.612928452215653
1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,22.03246313099259,2.203246313099257
1,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1556637950700025,0.0,17.304202320133946,1.7304202320134046
1,4.7,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,50.0,0.21023541474256,0.0,20.467350039364035,2.0467350039363783
1,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.898242129105746,1.7898242129105948
1,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91059650845255,1.3910596508452322
1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.596794808488333,1.5596794808488408
1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.093918596518296,1.9093918596518424
1,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.717384393560515,2.371738439356035
1,5.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,50.0,0.247815038491515,0.0,21.671995940591597,2.1671995940591526
1,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.12339372360787,1.7123393723607978
1,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.996116209109168,1.8996116209108838
1,5.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,20.284187887916964,2.0284187887917224
1,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,16.698374720180947,1.6698374720180955
1,5.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17289001958916858,1.0,23.559100205298474,2.3559100205298455
1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,16.55609182109537,1.6556091821095107
1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1945307328203465,0.0,21.4133414753652,2.141334147536499
1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21235985636809,1.6212359856368064
1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.128464335813558,2.2128464335813653
1,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35439444722485,2.0354394447224595
1,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.422416202900706,1.9422416202900874
1,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19156961474995,2.219156961474992
1,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.11010047980769,2.7110100479807633
1,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8690340765126,2.5869034076512594
1,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.250734188929243,2.0250734188929114
1,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28770819095064,2.1287708190950525
1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.80391230364498,1.6803912303645152
1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.614214483348622,1.2614214483348798
1,7.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.63574811340711,1.6635748113406637
1,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.102769698928235,2.2102769698928344
1,7.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,24.673469389938376,2.467346938993839
1,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042347990052922085,0.0,23.891157881466935,2.389115788146718
1,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72896993655374,2.072896993655347
1,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3099592141622,2.3309959214161995
1,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.528815100293535,2.7528815100293516
1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.313115111824047,2.531311511182392
1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.268713040838547,1.426871304083861
1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.871360381043775,1.7871360381044057
1,8.2,3.0,2.0,0.0,1.0,0.0,0.0,1.0,16.0,16.0,0.6000000000000001,3.0,25.385339466527462,2.5385339466527324
1,8.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5233780369781057,3.0,14.598077432058082,1.4598077432057779
1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8526318534620014,1.0,20.68555316601845,2.0685553166018553
1,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07165233287933293,0.0,22.787514513330002,2.2787514513329734
1,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.163303329219723,2.7163303329219444
1,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.249349924637844,1.5249349924637647
1,8.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,19.281684452714074,1.9281684452713872
1,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,14.431590500613185,1.4431590500613454
1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000007,1.0,17.543513319604703,1.7543513319604427
1,9.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11649485478305568,1.0,19.3927421575628,1.9392742157563152
1,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,26.30363798706125,2.630363798706131
1,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,24.608530082634402,2.4608530082634426
1,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04534902932751128,0.0,19.272598139791064,1.9272598139791217
1,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.509898891016952,2.150989889101678
1,9.6,2.0,1.0,0.0,1.0,0.0,0.0,1.0,25.0,25.0,0.6660186257157242,0.0,13.629412740822053,1.3629412740821678
1,9.7,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,50.0,0.5271841813590515,0.0,22.146357542954448,2.2146357542954522
1,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.116623240461523,1.311662324046142
1,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.549124831168946,1.9549124831168825
1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.516457071896518,1.951645707189689
1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.556689826358152,1.555668982635794
1,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.67345476600457,2.1673454766004445
1,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.120208524874037,2.0120208524874084
1,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.138833107985263,1.8138833107985217
1,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.93733620428882,2.0937336204288868
1,10.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,19.05279296238859,1.9052792962388438
1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,17.922747711346123,1.7922747711346227
1,10.8,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,50.0,0.643117950132757,0.0,17.431458432710578,1.7431458432710603
1,10.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,23.26453876137451,2.326453876137484
1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,21.38679358737168,2.1386793587371704
1,11.1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,25.0,25.0,0.960509239042821,0.0,23.56721561509118,2.3567215615091097
1,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.345077491824018,2.3345077491823942
1,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16592956771342,1.5165929567713374
1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.87587852954662,1.8875878529546553
1,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.79032145523575,2.7790321455236127
1,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.918397623396693,1.7918397623397002
1,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206392456220872,1.020639245622069
1,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.692282490635073,2.3692282490634993
1,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.028696176078572,2.3028696176078487
1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,22.133035973345816,2.2133035973345794
1,12.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,16.897729833806746,1.6897729833806836
1,12.2,6.0,3.0,2.0,1.0,0.0,0.0,1.0,8.0,8.0,1.1423672915515533,7.0,19.40110240904617,1.9401102409046365
1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,7.0,16.148861536383478,1.614886153638357
1,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9214651342666438,4.0,26.014916039803566,2.601491603980349
1,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1560606390770034,0.0,21.59604272036629,2.1596042720366384
1,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39917578449959,2.739917578449934
1,12.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,19.431527743293625,1.9431527743293535
1,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,17.13458915192319,1.713458915192306
1,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17650586100391574,0.0,15.35869657399393,1.5358696573993937
1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.779048369929633,1.677904836992958
1,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.531373810605455,1.6531373810605205
1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.48257721449629,2.048257721449638
1,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.925825790934827,2.392582579093493
1,13.4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,50.0,0.4420154621716217,0.0,28.973693856758253,2.8973693856758143
1,13.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,27.410725129228254,2.7410725129228135
1,13.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,22.500177275727665,2.250017727572761
1,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27407513729902305,0.0,23.959746984591096,2.395974698459126
1,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.166062187384057,1.8166062187383925
1,13.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,18.836834506872965,1.8836834506872737
1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,23.924751412740846,2.392475141274112
1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07609518741366955,0.0,19.13495136888268,1.9134951368882593
1,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7892880803607,2.678928808036079
1,14.3,2.0,1.0,0.0,1.0,0.0,0.0,1.0,25.0,25.0,0.7635948176454386,0.0,16.247166825638963,1.6247166825639203
1,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.09595271902405,2.309595271902372
1,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.51062792246104,2.351062792246113
1,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.446541097884584,2.4446541097884644
1,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.838288302550065,2.1838288302550204
1,14.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,12.623495879113332,1.2623495879113251
1,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000000000001,1.0,20.85726337895123,2.085726337895146
1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05661144088410752,0.0,21.57094052379501,2.1570940523795006
1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.872541730925903,2.2872541730925766
1,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.929555582505316,1.2929555582505479
1,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.075571767208263,1.807557176720838
1,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05688693712505,2.0056886937124956
1,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.40156402298724,1.6401564022987105
1,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.986246251739903,1.6986246251739672
1,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58466318131702,1.7584663181317033
1,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.51130346595036,2.6511303465950373
1,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.79920743501907,2.1799207435018872
1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.017518652549924,2.7017518652549635
1,16.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,15.41844587062694,1.5418445870626634
1,16.2,7.0,4.0,2.0,1.0,0.0,0.0,2.0,14.0,7.0,1.1999999999999997,8.0,17.56159901900171,1.7561599019001646
1,16.3,2.0,1.0,0.0,1.0,0.0,0.0,1.0,25.0,25.0,1.4000000000000001,10.0,19.110147556617694,1.911014755661771
1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2388487219662547,8.0,17.669791963914133,1.7669791963913841
1,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32534876561782944,3.0,23.06550142433525,2.3065501424335517
1,16.6,2.0,0.0,0.0,2.0,0.0,0.0,2.0,50.0,25.0,0.3735679746696629,4.0,17.85163521183321,1.7851635211833297
1,16.7,2.0,1.0,0.0,1.0,0.0,0.0,1.0,25.0,25.0,0.5999999999999998,6.0,13.367844357257425,1.3367844357257765
1,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000003,6.0,28.47143503058691,2.847143503058656
1,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25645216218627925,2.0,23.52618492614721,2.3526184926147238
1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306150244080929,0.0,15.20487737141913,1.5204877371419134
1,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.357953712572314,1.4357953712572082
1,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0995989206191,1.7099598920619092
1,17.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,22.065785229457944,2.206578522945792
1,17.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,3.0,18.34946017764814,1.8349460177648225
1,17.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41328597343709916,1.0,18.139905484609226,1.8139905484609191
1,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1812296802547007,0.0,22.240570832597783,2.2240570832597517
1,17.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,20.088773068094277,2.0088773068094232
1,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,18.214521500376634,1.8214521500376655
1,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000007,1.0,25.62616489438742,2.5626164894387466
1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035702108259275445,0.0,24.191564563714003,2.4191564563713746
1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53459499398822,2.053459499398858
1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.021681834571726,1.8021681834571726
1,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.163762047022583,1.5163762047022336
1,18.4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,50.0,0.4913009906919894,0.0,26.931961010741652,2.6931961010742187
1,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.702350535441276,1.6702350535441104
1,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.571557472603605,2.257155747260349
1,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.635825176244772,2.0635825176244533
1,18.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,21.301837676787507,2.130183767678765
1,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000000000001,1.0,20.514112999957597,2.051411299995765
1,19.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,25.0,25.0,0.3432471044394997,2.0,19.96863648765064,1.996863648765124
1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3619722529207612,1.0,22.805443990291405,2.2805443990291594
1,19.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3156585257435644,1.0,20.085597436900347,2.008559743690038
1,19.3,2.0,0.0,0.0,2.0,0.0,0.0,2.0,50.0,25.0,1.0802890334934725,0.0,18.162880798888082,1.8162880798887815
1,19.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,22.657804363564125,2.265780436356441
